MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,REGULARITY,CHURN
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,0.0
2200.0,3.0,2202.0,734.0,5.0,2767.0,44.0,0.0
5500.0,9.0,4604.0,1535.0,10.0,366.0,50.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
5350.0,14.0,5369.0,1790.0,20.0,2692.0,53.0,0.0
6200.0,13.0,6019.0,2006.0,15.0,0.0,53.0,0.0
250.0,1.0,250.0,83.0,1.0,4.0,8.0,0.0
2450.0,7.0,1668.0,556.0,8.0,0.0,49.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
150.0,1.0,150.0,50.0,1.0,281.0,3.0,0.0
8950.0,17.0,8987.0,2996.0,23.0,13444.0,51.0,0.0
100.0,1.0,10.0,3.0,1.0,0.0,27.0,0.0
8700.0,51.0,9101.0,3034.0,57.0,5247.0,61.0,0.0
500.0,1.0,501.0,167.0,2.0,281.0,9.0,0.0
10150.0,18.0,10050.0,3350.0,19.0,281.0,54.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
15400.0,28.0,15059.0,5020.0,31.0,19890.0,61.0,0.0
3500.0,8.0,3714.0,1238.0,10.0,0.0,29.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
13800.0,21.0,14011.0,4670.0,21.0,153.0,41.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
10200.0,21.0,10183.0,3394.0,23.0,5626.0,58.0,0.0
5300.0,10.0,5798.0,1933.0,17.0,1829.0,61.0,0.0
3000.0,5.0,3000.0,1000.0,5.0,281.0,26.0,0.0
5500.0,9.0,6001.0,2000.0,14.0,4647.0,51.0,0.0
100.0,1.0,56.0,19.0,5.0,281.0,26.0,0.0
4000.0,8.0,4000.0,1333.0,8.0,0.0,33.0,0.0
1000.0,2.0,1000.0,333.0,2.0,281.0,13.0,0.0
1000.0,10.0,470.0,157.0,13.0,0.0,30.0,0.0
1700.0,4.0,1700.0,567.0,6.0,648.0,33.0,0.0
18000.0,41.0,18293.0,6098.0,55.0,30438.0,61.0,0.0
11300.0,28.0,11302.0,3767.0,28.0,16816.0,62.0,0.0
4700.0,7.0,4695.0,1565.0,11.0,1861.0,40.0,0.0
7000.0,3.0,7997.0,2666.0,5.0,934.0,2.0,1.0
14700.0,25.0,15600.0,5200.0,29.0,11726.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
500.0,1.0,500.0,167.0,5.0,281.0,7.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
2100.0,6.0,2599.0,866.0,9.0,4370.0,12.0,0.0
500.0,1.0,501.0,167.0,8.0,281.0,15.0,1.0
26500.0,52.0,27500.0,9167.0,55.0,3.0,59.0,0.0
3000.0,11.697949805585012,923.0,308.0,8.0,1.0,27.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1066.0,10.0,0.0
8000.0,8.0,9000.0,3000.0,9.0,281.0,60.0,0.0
3500.0,7.0,4000.0,1333.0,8.0,85.0,50.0,0.0
2150.0,5.0,2430.0,810.0,7.0,3174.0,53.0,0.0
1000.0,1.0,1980.0,660.0,2.0,6554.0,46.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1024.0,14.0,0.0
3000.0,11.697949805585012,4.0,1.0,1.0,281.0,41.0,1.0
4600.0,11.0,4601.0,1534.0,11.0,281.0,40.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,0.0
2500.0,5.0,2347.0,782.0,5.0,1.0,28.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,11.0,0.0
8700.0,4.0,10203.0,3401.0,14.0,15248.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,0.0
200.0,1.0,200.0,67.0,1.0,281.0,1.0,0.0
2500.0,5.0,2500.0,833.0,5.0,0.0,58.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,21.0,0.0
15999.0,19.0,15998.0,5333.0,18.0,281.0,61.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
1500.0,3.0,1500.0,500.0,3.0,281.0,32.0,0.0
9000.0,9.0,9000.0,3000.0,9.0,33486.0,44.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,10.0,0.0
3800.0,7.0,4292.0,1431.0,8.0,0.0,28.0,0.0
4400.0,24.0,4206.0,1402.0,25.0,388.0,53.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,81.0,1.0,1.0
500.0,1.0,490.0,163.0,1.0,1022.0,1.0,0.0
2000.0,4.0,2000.0,667.0,4.0,281.0,27.0,0.0
14100.0,38.0,14909.0,4970.0,46.0,0.0,62.0,0.0
13000.0,23.0,13500.0,4500.0,23.0,1756.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
16500.0,33.0,17500.0,5833.0,33.0,281.0,62.0,0.0
10150.0,40.0,10349.0,3450.0,48.0,4708.0,62.0,0.0
3900.0,17.0,4200.0,1400.0,21.0,6412.0,55.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,0.0
500.0,1.0,500.0,167.0,3.0,0.0,41.0,0.0
5400.0,13.0,5115.0,1705.0,16.0,281.0,34.0,0.0
9850.0,41.0,9857.0,3286.0,43.0,12314.0,52.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
1500.0,3.0,1498.0,499.0,4.0,0.0,29.0,0.0
13950.0,29.0,14950.0,4983.0,34.0,17288.0,53.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,11.0,1.0
250.0,1.0,3000.0,1000.0,14.142970776413627,281.0,6.0,0.0
12250.0,21.0,12734.0,4245.0,24.0,5584.0,50.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,4.0,1.0
5550.0,15.0,5008.0,1669.0,23.0,3.0,56.0,0.0
3000.0,11.697949805585012,1.0,0.0,1.0,381.0,12.0,0.0
200.0,1.0,200.0,67.0,1.0,250.0,17.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
4100.0,10.0,4706.0,1569.0,16.0,5031.0,57.0,0.0
2100.0,12.0,2099.0,700.0,12.0,2508.0,57.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
500.0,1.0,3000.0,1000.0,14.142970776413627,0.0,1.0,1.0
4500.0,6.0,3975.0,1325.0,5.0,7688.0,58.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,1.0
750.0,2.0,742.0,247.0,2.0,10.0,20.0,0.0
5000.0,10.0,5002.0,1667.0,15.0,10241.0,30.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,23.0,0.0
20500.0,39.0,20999.0,7000.0,40.0,281.0,57.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
2950.0,5.0,2939.0,980.0,6.0,4728.0,40.0,0.0
1000.0,1.0,1010.0,337.0,1.0,28.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
5200.0,5.0,5200.0,1733.0,5.0,281.0,53.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,9.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,13.0,0.0
7300.0,26.0,7150.0,2383.0,27.0,0.0,62.0,0.0
35000.0,49.0,36050.0,12017.0,52.0,281.0,61.0,0.0
100.0,1.0,99.0,33.0,1.0,0.0,18.0,0.0
3000.0,11.697949805585012,15.0,5.0,1.0,21.0,5.0,0.0
1000.0,2.0,1075.0,358.0,9.0,281.0,22.0,0.0
7900.0,16.0,8107.0,2702.0,24.0,12563.0,37.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
7400.0,22.0,7654.0,2551.0,29.0,880.0,34.0,0.0
7500.0,14.0,8000.0,2667.0,15.0,281.0,53.0,0.0
4650.0,12.0,4034.0,1345.0,17.0,2898.0,50.0,0.0
8200.0,15.0,8198.0,2733.0,15.0,281.0,41.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,3.0,1.0
400.0,2.0,400.0,133.0,4.0,5.0,35.0,0.0
5600.0,11.0,5600.0,1867.0,13.0,9933.0,44.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,14.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,14.0,1.0
4500.0,9.0,4501.0,1500.0,18.0,281.0,55.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,14.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,36.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,30.0,0.0
800.0,4.0,848.0,283.0,6.0,281.0,6.0,1.0
200.0,1.0,699.0,233.0,2.0,0.0,10.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,6.0,3000.0,1000.0,6.0,0.0,32.0,0.0
2000.0,2.0,2009.0,670.0,3.0,558.0,60.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,0.0
750.0,2.0,260.0,87.0,2.0,281.0,17.0,0.0
1000.0,2.0,986.0,329.0,3.0,21.0,22.0,0.0
2700.0,7.0,2266.0,755.0,9.0,279.0,41.0,0.0
22200.0,23.0,22203.0,7401.0,31.0,48594.0,57.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,6.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,930.0,10.0,0.0
10600.0,49.0,11549.0,3850.0,53.0,15.0,60.0,0.0
500.0,2.0,500.0,167.0,2.0,0.0,49.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
3000.0,6.0,3000.0,1000.0,7.0,281.0,34.0,0.0
15200.0,18.0,15202.0,5067.0,17.0,281.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,1.0
16500.0,41.0,16603.0,5534.0,51.0,23637.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,14.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
200.0,1.0,200.0,67.0,1.0,281.0,2.0,1.0
200.0,1.0,200.0,67.0,1.0,0.0,49.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,32.0,0.0
5000.0,5.0,5512.0,1837.0,9.0,7800.0,8.0,0.0
8400.0,14.0,8401.0,2800.0,20.0,281.0,57.0,0.0
6750.0,13.0,8233.0,2744.0,27.0,10686.0,59.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,11.0,0.0
1600.0,8.0,1594.0,531.0,9.0,0.0,24.0,1.0
2550.0,12.0,2549.0,850.0,12.0,281.0,47.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
17200.0,49.0,16737.0,5579.0,51.0,1378.0,62.0,0.0
6150.0,21.0,5905.0,1968.0,23.0,281.0,50.0,0.0
300.0,2.0,299.0,100.0,3.0,281.0,46.0,0.0
2200.0,7.0,1945.0,648.0,7.0,109.0,33.0,0.0
1400.0,6.0,1400.0,467.0,5.0,183.0,33.0,0.0
7500.0,15.0,7073.0,2358.0,14.0,281.0,44.0,0.0
4000.0,8.0,4600.0,1533.0,13.0,9.0,29.0,1.0
3000.0,11.697949805585012,100.0,33.0,1.0,13.0,23.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,39.0,0.0
12300.0,33.0,13499.0,4500.0,33.0,14579.0,52.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
500.0,1.0,500.0,167.0,1.0,0.0,50.0,0.0
5500.0,9.0,5501.0,1834.0,13.0,9549.0,31.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,10.0,0.0
1500.0,3.0,1500.0,500.0,3.0,2333.0,6.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,14.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,5.0,1.0
4500.0,5.0,4501.0,1500.0,7.0,6891.0,33.0,0.0
700.0,2.0,699.0,233.0,3.0,0.0,56.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
1750.0,4.0,2290.0,763.0,5.0,75.0,10.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,5.0,1.0,1.0
7800.0,19.0,7799.0,2600.0,24.0,281.0,58.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
17000.0,18.0,17011.0,5670.0,24.0,10448.0,62.0,0.0
700.0,3.0,692.0,231.0,4.0,0.0,41.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
1000.0,2.0,989.0,330.0,3.0,1636.0,22.0,0.0
7500.0,25.0,7559.0,2520.0,32.0,0.0,56.0,0.0
500.0,1.0,499.0,166.0,4.0,0.0,23.0,0.0
3850.0,18.0,4251.0,1417.0,20.0,281.0,60.0,0.0
200.0,1.0,200.0,67.0,2.0,61.0,33.0,0.0
1600.0,8.0,1591.0,530.0,8.0,281.0,20.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,17.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
1000.0,3.0,899.0,300.0,4.0,0.0,35.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,9.0,0.0
3200.0,7.0,3359.0,1120.0,8.0,0.0,34.0,0.0
12100.0,36.0,12348.0,4116.0,39.0,14447.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,232.0,8.0,0.0
300.0,1.0,300.0,100.0,1.0,92.0,13.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1024.0,3.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,16.0,0.0
10250.0,22.0,10160.0,3387.0,21.0,281.0,34.0,0.0
1450.0,8.0,1550.0,517.0,9.0,444.0,53.0,0.0
6400.0,14.0,6890.0,2297.0,15.0,2184.0,35.0,0.0
2500.0,16.0,2515.0,838.0,18.0,834.0,47.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,2646.0,2.0,1.0
5100.0,11.0,5922.0,1974.0,15.0,8749.0,53.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,29.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
3200.0,17.0,3267.0,1089.0,23.0,383.0,34.0,0.0
21200.0,43.0,21103.0,7034.0,43.0,3963.0,57.0,0.0
16750.0,56.0,17152.0,5717.0,63.0,136240.0,61.0,0.0
2500.0,5.0,2500.0,833.0,5.0,0.0,33.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
8000.0,15.0,8500.0,2833.0,17.0,281.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,19.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,10.0,1.0
2500.0,3.0,3488.0,1163.0,6.0,2717.0,61.0,0.0
5000.0,10.0,4692.0,1564.0,10.0,0.0,37.0,0.0
1200.0,6.0,1199.0,400.0,8.0,0.0,49.0,0.0
200.0,1.0,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,0.0
8700.0,16.0,9708.0,3236.0,25.0,3450.0,59.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,21.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
100.0,1.0,100.0,33.0,1.0,281.0,7.0,0.0
8587.0,7.0,11645.0,3882.0,13.0,5609.0,59.0,0.0
6500.0,16.0,6500.0,2167.0,15.0,0.0,62.0,0.0
1500.0,4.0,2400.0,800.0,6.0,0.0,21.0,0.0
10950.0,20.0,10650.0,3550.0,21.0,824.0,44.0,0.0
1250.0,2.0,1224.0,408.0,6.0,580.0,23.0,0.0
2600.0,7.0,2604.0,868.0,8.0,2662.0,26.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
800.0,3.0,801.0,267.0,4.0,0.0,18.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,381.0,2.0,0.0
6800.0,19.0,6800.0,2267.0,19.0,487.0,59.0,0.0
200.0,1.0,186.0,62.0,1.0,281.0,17.0,0.0
6300.0,14.0,6296.0,2099.0,18.0,5319.0,47.0,0.0
3800.0,10.0,3451.0,1150.0,17.0,0.0,55.0,0.0
1500.0,2.0,1000.0,333.0,2.0,281.0,5.0,0.0
100.0,1.0,82.0,27.0,1.0,0.0,5.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,12.0,0.0
1500.0,3.0,1500.0,500.0,3.0,0.0,32.0,0.0
1000.0,2.0,1000.0,333.0,2.0,281.0,11.0,0.0
1200.0,2.0,1192.0,397.0,3.0,1356.0,5.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,21.0,12.0,0.0
7500.0,15.0,7200.0,2400.0,15.0,8.0,60.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
4500.0,5.0,4500.0,1500.0,5.0,0.0,38.0,0.0
4000.0,8.0,4078.0,1359.0,13.0,131.0,49.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
500.0,1.0,500.0,167.0,1.0,96.0,26.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,10.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,36.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,2.0,1.0
4100.0,9.0,3859.0,1286.0,8.0,1.0,44.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,20.0,0.0
200.0,1.0,400.0,133.0,1.0,281.0,2.0,0.0
13000.0,25.0,12891.0,4297.0,26.0,180.0,58.0,0.0
8300.0,16.0,8300.0,2767.0,25.0,770.0,61.0,0.0
3200.0,7.0,3199.0,1066.0,12.0,281.0,28.0,0.0
3500.0,7.0,3073.0,1024.0,10.0,347.0,31.0,0.0
10200.0,35.0,10861.0,3620.0,41.0,7081.0,59.0,0.0
1550.0,10.0,1800.0,600.0,12.0,0.0,33.0,0.0
500.0,1.0,501.0,167.0,2.0,0.0,42.0,0.0
13000.0,3.0,15950.0,5317.0,9.0,281.0,60.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,9.0,0.0
6400.0,8.0,7250.0,2417.0,19.0,12279.0,60.0,0.0
22200.0,37.0,23212.0,7737.0,41.0,18376.0,60.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,25.0,0.0
2650.0,6.0,2765.0,922.0,6.0,281.0,12.0,0.0
2400.0,9.0,1772.0,591.0,12.0,0.0,43.0,0.0
1000.0,1.0,990.0,330.0,1.0,1832.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,203.0,20.0,0.0
3500.0,6.0,3200.0,1067.0,6.0,281.0,21.0,0.0
5000.0,21.0,5399.0,1800.0,24.0,1500.0,44.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,10.0,0.0
12350.0,34.0,13012.0,4337.0,54.0,10686.0,50.0,1.0
4500.0,8.0,4603.0,1534.0,10.0,0.0,36.0,0.0
4500.0,9.0,5062.0,1687.0,14.0,4118.0,45.0,0.0
10000.0,11.0,9397.0,3132.0,25.0,281.0,47.0,0.0
600.0,3.0,600.0,200.0,4.0,281.0,61.0,0.0
2800.0,8.0,2800.0,933.0,8.0,0.0,56.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1023.0,5.0,0.0
900.0,4.0,902.0,301.0,4.0,167.0,23.0,0.0
13050.0,32.0,12999.0,4333.0,41.0,1967.0,53.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,6.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,13.0,0.0
3000.0,11.697949805585012,162.0,54.0,1.0,281.0,3.0,1.0
1200.0,2.0,5.0,2.0,2.0,0.0,10.0,0.0
10400.0,14.0,12221.0,4074.0,15.0,281.0,24.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,9.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
6000.0,12.0,6500.0,2167.0,13.0,281.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,18.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
600.0,4.0,702.0,234.0,10.0,0.0,42.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
1500.0,2.0,1500.0,500.0,3.0,56.0,25.0,0.0
500.0,1.0,398.0,133.0,1.0,95.0,30.0,0.0
5500.0,11.0,6000.0,2000.0,12.0,281.0,54.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
800.0,4.0,800.0,267.0,4.0,1230.0,37.0,0.0
500.0,4.0,509.0,170.0,7.0,100.0,43.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,3.0,0.0
200.0,1.0,200.0,67.0,1.0,281.0,3.0,0.0
15500.0,29.0,16000.0,5333.0,35.0,0.0,60.0,0.0
18200.0,64.0,21145.0,7048.0,78.0,7555.0,62.0,0.0
10500.0,21.0,11000.0,3667.0,22.0,281.0,61.0,0.0
1200.0,6.0,1160.0,387.0,8.0,1355.0,32.0,0.0
200.0,2.0,201.0,67.0,3.0,281.0,60.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,134.0,5.0,0.0
13000.0,3.0,12699.0,4233.0,10.0,174.0,44.0,0.0
5950.0,19.0,5959.0,1986.0,19.0,7409.0,40.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,27.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,15.0,1.0
2700.0,8.0,2700.0,900.0,17.0,281.0,24.0,0.0
5500.0,11.0,5499.0,1833.0,11.0,4732.0,36.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,0.0
1400.0,4.0,4380.0,1460.0,5.0,7696.0,52.0,0.0
600.0,3.0,601.0,200.0,6.0,19.0,43.0,0.0
5150.0,18.0,4736.0,1579.0,21.0,3495.0,32.0,0.0
2400.0,6.0,2402.0,801.0,7.0,1905.0,40.0,0.0
3100.0,7.0,3088.0,1029.0,9.0,281.0,43.0,0.0
500.0,1.0,700.0,233.0,3.0,0.0,25.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,6.0,2.0,1.0,281.0,18.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,6.0,1.0
13500.0,6.0,13518.0,4506.0,6.0,1349.0,62.0,0.0
700.0,3.0,369.0,123.0,5.0,1.0,59.0,0.0
23000.0,45.0,23000.0,7667.0,45.0,281.0,62.0,0.0
5500.0,2.0,5500.0,1833.0,2.0,281.0,58.0,0.0
5600.0,14.0,5590.0,1863.0,18.0,7167.0,59.0,0.0
1600.0,3.0,1600.0,533.0,3.0,281.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,25.0,0.0
500.0,4.0,498.0,166.0,5.0,281.0,56.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,28.0,0.0
9500.0,18.0,10000.0,3333.0,19.0,0.0,61.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,3.0,12.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,3.0,0.0
400.0,3.0,400.0,133.0,5.0,281.0,17.0,0.0
2250.0,5.0,2875.0,958.0,10.0,417.0,17.0,0.0
6000.0,12.0,6000.0,2000.0,12.0,281.0,35.0,1.0
300.0,1.0,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
750.0,3.0,758.0,253.0,3.0,281.0,3.0,0.0
